surface_m2,pieces,age_annees,revenu_median,distance_centre_km,prix
90.0,3.0,21,1.292,33.79,1.464
67.6,3.0,86,3.163,42.97,0.908
62.1,2.0,13,1.751,0.38,2.878
120.9,5.0,13,1.441,0.6,4.883
101.5,5.0,68,3.225,9.29,4.432
70.6,2.0,25,3.938,10.24,3.513
132.5,6.0,64,4.362,15.96,6.092
131.9,7.0,61,4.03,17.42,5.067
100.9,4.0,17,1.798,9.19,3.565
167.0,7.0,52,3.078,2.86,7.449
58.6,3.0,48,3.399,0.44,3.376
91.1,4.0,8,2.195,1.8,4.386
125.2,5.0,68,2.927,12.72,4.685
73.1,2.0,77,1.548,20.49,1.513
137.0,7.0,85,2.049,5.86,5.525
150.8,7.0,7,3.213,2.77,6.797
44.4,1.0,16,5.357,0.3,3.245
169.1,7.0,74,4.564,4.28,7.473
122.6,6.0,27,3.66,13.92,4.754
87.6,3.0,56,2.818,0.33,4.456
63.8,3.0,31,2.628,8.47,3.438
143.3,8.0,19,1.417,1.11,6.41
69.4,3.0,56,1.866,4.48,2.914
122.5,5.0,18,1.894,2.91,4.721
70.3,3.0,12,3.521,1.65,4.019
104.1,5.0,47,4.159,3.4,4.874
141.1,6.0,17,3.787,6.16,7.04
88.0,4.0,17,4.628,0.65,5.513
168.6,8.0,70,2.808,1.79,7.002
126.2,6.0,47,1.747,2.25,5.317
73.2,3.0,48,2.658,0.29,3.37
65.3,4.0,12,1.962,2.45,2.741
79.6,4.0,14,3.655,2.87,3.509
102.5,5.0,35,2.313,3.21,4.411
174.5,8.0,34,2.6,0.02,7.154
186.5,8.0,40,3.714,6.51,7.858
86.9,5.0,12,1.947,7.33,3.599
86.0,4.0,80,4.195,7.89,4.32
133.4,6.0,32,1.482,3.0,5.365
133.0,6.0,73,3.12,6.58,4.917
158.9,7.0,36,2.609,5.87,6.588
160.4,8.0,42,3.944,1.28,7.159
77.8,4.0,10,1.465,3.4,3.409
61.3,3.0,60,1.365,5.26,2.616
126.8,6.0,5,3.81,3.99,6.339
111.9,5.0,67,2.28,4.76,4.476
51.8,1.0,79,2.609,4.66,2.315
54.1,1.0,32,2.02,3.54,2.624
60.9,2.0,79,4.099,11.49,2.379
124.7,5.0,62,3.11,8.01,4.679
99.4,5.0,0,3.029,0.54,4.817
125.7,6.0,18,1.606,3.79,4.447
71.6,3.0,57,3.406,5.01,3.417
128.8,7.0,63,1.739,26.36,3.539
116.6,5.0,8,2.021,6.22,4.634
132.1,6.0,61,1.47,5.02,4.78
88.9,4.0,72,2.533,15.03,3.472
82.7,5.0,8,4.389,5.82,4.874
63.8,3.0,79,3.01,15.08,2.382
93.8,4.0,47,2.228,7.54,3.539
148.5,6.0,55,2.855,4.75,5.937
163.0,7.0,4,2.848,29.9,5.19
69.6,4.0,55,2.8,8.95,3.952
102.4,3.0,40,2.944,8.73,3.564
175.4,9.0,33,1.702,0.54,6.62
184.2,9.0,70,2.852,0.7,7.191
92.5,4.0,22,1.234,35.37,1.695
153.1,6.0,5,3.522,4.3,6.702
143.8,8.0,44,1.655,1.07,5.579
139.7,7.0,66,4.618,1.6,7.062
58.2,3.0,12,0.905,0.72,2.551
85.2,4.0,88,5.775,19.84,4.419
98.7,4.0,60,1.3,4.44,3.942
97.8,5.0,84,1.584,1.09,3.099
102.1,4.0,42,3.11,2.4,4.869
191.7,9.0,11,3.591,3.58,7.735
93.6,6.0,15,2.393,9.92,4.036
118.5,5.0,45,4.062,8.15,5.288
117.1,5.0,52,1.899,16.01,3.787
102.5,4.0,66,2.271,1.05,3.829
71.0,3.0,71,2.373,13.26,2.839
107.1,4.0,68,2.133,5.84,3.58
51.5,3.0,52,1.138,2.87,2.3
122.6,4.0,1,2.688,2.05,4.738
49.0,3.0,47,2.581,0.34,2.776
118.8,5.0,73,4.416,4.42,6.224
83.7,4.0,76,1.524,2.1,4.073
74.1,3.0,75,2.039,4.29,2.378
134.1,7.0,0,4.672,0.27,6.703
90.0,4.0,39,3.102,7.78,3.769
105.3,6.0,55,3.481,1.92,5.898
58.8,3.0,22,3.334,1.55,3.42
167.3,9.0,36,3.34,4.44,7.569
108.7,5.0,8,6.169,29.12,4.964
108.6,5.0,17,2.833,0.81,4.598
154.8,8.0,0,1.724,5.76,5.384
123.5,6.0,88,3.624,2.13,5.36
42.8,2.0,77,2.107,0.13,2.968
173.5,8.0,36,2.587,4.27,7.019
92.4,4.0,0,3.211,3.36,4.865
169.7,9.0,30,1.878,3.87,6.167
91.4,5.0,39,2.161,48.89,1.11
84.5,3.0,15,3.367,2.59,4.467
120.6,5.0,59,2.124,1.19,4.483
206.1,9.0,89,4.212,5.33,8.46
153.1,8.0,75,1.744,0.53,5.698
125.2,5.0,77,1.741,21.41,3.835
119.9,6.0,74,6.409,16.76,6.039
106.8,5.0,6,1.365,4.65,4.355
166.9,7.0,49,2.686,6.5,6.774
135.3,7.0,50,6.254,3.61,7.217
63.3,2.0,9,2.684,5.2,3.35
74.3,5.0,13,4.983,7.11,4.386
126.7,6.0,50,3.646,12.87,5.407
70.1,2.0,64,2.709,4.93,2.321
108.5,6.0,18,2.563,1.75,4.691
139.3,7.0,43,1.047,0.83,6.079
120.9,5.0,6,2.355,2.53,5.323
66.6,2.0,9,3.018,20.63,2.536
75.7,2.0,52,3.017,10.85,2.72
122.2,7.0,50,8.245,26.68,6.032
197.4,8.0,67,3.085,10.46,7.282
100.8,4.0,81,3.609,26.53,3.189
141.0,7.0,17,4.592,8.1,7.252
121.2,4.0,30,3.467,6.62,5.517
83.4,3.0,77,2.615,68.1,0.2
141.6,7.0,4,2.621,8.08,5.788
58.3,3.0,74,2.321,13.66,2.302
137.9,6.0,85,3.32,1.0,5.489
123.8,6.0,8,2.518,5.98,4.504
86.0,4.0,12,3.601,2.19,4.762
72.1,3.0,61,1.726,3.16,2.892
88.6,3.0,42,2.904,4.66,3.418
81.3,3.0,88,5.465,4.65,3.894
95.3,4.0,49,2.457,11.86,3.85
91.7,4.0,58,6.23,15.69,4.678
86.0,5.0,21,2.926,3.77,4.327
57.5,3.0,29,2.65,1.86,2.958
68.8,2.0,15,2.865,16.82,2.511
149.5,6.0,13,2.363,6.2,5.637
86.9,4.0,10,1.115,32.9,1.547
95.9,6.0,80,4.039,15.63,4.359
90.0,3.0,6,7.292,3.84,5.991
168.3,8.0,46,3.374,20.25,6.011
80.6,4.0,45,3.468,16.33,3.513
78.7,4.0,5,2.504,1.94,4.068
124.8,5.0,75,4.577,0.59,5.669
111.4,6.0,45,2.671,5.38,4.751
126.0,6.0,11,3.066,15.04,4.749
123.2,6.0,11,1.344,4.75,4.697
142.9,7.0,63,2.142,4.6,6.064
66.0,4.0,55,3.207,1.93,3.694
120.6,7.0,37,4.089,0.23,6.895
78.9,5.0,36,4.14,2.78,4.596
52.3,4.0,3,1.336,29.95,0.781
122.9,6.0,2,1.398,1.99,4.902
120.5,5.0,48,3.536,2.72,5.5
103.8,5.0,32,1.942,11.75,3.869
143.8,7.0,22,4.066,7.18,6.116
79.1,5.0,34,1.305,2.47,3.195
129.8,5.0,54,2.601,11.6,4.5
98.8,5.0,26,2.677,9.43,4.459
101.4,4.0,31,3.374,2.28,4.105
54.5,3.0,25,1.709,13.73,1.896
144.3,6.0,59,1.122,3.34,4.585
118.9,6.0,4,2.936,11.87,5.03
128.1,5.0,82,3.445,1.44,5.44
75.6,4.0,49,4.277,3.86,3.608
114.2,5.0,22,2.313,29.36,3.546
98.7,5.0,68,3.854,12.87,3.371
121.0,7.0,84,3.382,2.7,5.483
112.4,5.0,5,4.929,2.59,6.256
180.2,8.0,18,2.651,11.83,7.258
159.5,7.0,12,1.248,5.69,5.232
95.0,4.0,6,2.637,0.16,4.301
122.9,7.0,66,2.829,2.61,5.758
92.3,4.0,17,3.432,2.62,4.972
142.4,6.0,34,1.364,2.31,5.78
100.1,6.0,73,2.362,20.44,4.165
88.1,4.0,55,4.017,13.07,3.75
113.6,4.0,60,2.594,0.62,4.909
155.0,7.0,8,2.369,8.06,5.92
146.3,6.0,87,6.41,19.51,5.783
89.8,3.0,7,1.68,2.82,3.582
174.3,8.0,63,4.735,7.69,6.908
77.0,3.0,57,4.304,42.54,1.645
84.6,5.0,37,2.456,15.54,2.65
140.3,7.0,75,2.678,0.66,6.068
52.4,3.0,80,2.674,2.88,2.369
105.4,4.0,6,2.95,26.99,2.7
94.8,5.0,86,2.08,14.08,3.495
178.0,9.0,21,2.242,0.84,7.084
72.5,4.0,71,2.317,1.9,3.149
75.1,4.0,73,2.35,9.25,2.602
187.0,8.0,50,2.364,2.64,7.678
95.2,5.0,77,0.992,19.06,2.545
152.8,8.0,74,2.84,4.08,6.068
90.1,4.0,47,2.144,21.61,1.995
83.5,3.0,16,1.173,1.51,4.117
155.6,7.0,39,2.322,15.75,6.143
203.8,9.0,81,2.29,7.93,7.93
159.8,7.0,18,4.825,4.31,7.229
88.3,4.0,89,2.133,3.02,3.375
103.8,5.0,16,3.671,18.38,4.34
76.2,4.0,59,5.065,19.87,3.304
80.3,4.0,57,2.049,8.8,2.71
79.0,3.0,17,2.661,9.86,3.779
90.9,4.0,42,5.917,16.1,4.715
109.4,5.0,12,3.013,6.57,4.403
48.0,2.0,32,3.216,3.31,3.134
105.2,6.0,86,2.263,5.15,4.042
133.2,7.0,4,3.703,1.34,5.715
111.3,6.0,78,2.67,21.74,3.247
128.8,6.0,60,1.192,10.83,4.051
135.9,5.0,67,2.317,4.47,5.259
88.8,4.0,25,1.596,8.22,3.328
99.4,4.0,85,2.859,1.66,4.74
280.6,9.0,22,1.799,0.69,10.096
86.4,3.0,45,3.371,6.39,3.742
131.4,6.0,3,2.774,5.96,5.976
67.5,2.0,79,1.55,0.74,2.944
137.2,6.0,63,2.178,1.15,5.421
81.8,4.0,14,3.594,2.21,4.464
106.5,6.0,59,4.557,14.23,4.709
63.9,3.0,16,1.811,1.58,2.527
102.9,5.0,39,1.659,5.43,4.721
103.6,4.0,46,6.54,11.85,5.447
98.2,5.0,83,2.706,11.65,3.836
121.4,6.0,29,2.833,3.62,4.773
150.8,7.0,1,1.949,3.72,6.272
75.0,3.0,38,2.995,0.81,3.335
99.0,4.0,83,5.881,74.88,1.859
65.3,4.0,71,3.048,6.8,3.749
56.0,2.0,5,4.39,13.96,3.236
110.8,4.0,4,2.754,0.98,5.009
73.1,4.0,68,1.713,36.05,0.945
104.9,4.0,64,1.999,0.47,4.226
112.3,4.0,50,1.644,1.31,4.454
59.0,4.0,7,2.998,3.18,3.411
118.1,5.0,25,4.715,0.14,6.5
148.2,7.0,76,2.923,0.97,5.918
127.2,5.0,12,2.367,4.91,5.674
75.6,3.0,18,1.905,2.3,3.127
102.7,4.0,40,3.19,7.85,4.103
106.5,5.0,66,1.557,13.63,3.541
99.6,5.0,74,1.632,0.71,4.134
66.4,4.0,53,4.076,3.55,3.273
79.4,3.0,44,2.399,8.33,2.978
96.7,6.0,34,2.378,8.13,3.307
111.8,4.0,3,2.519,13.99,3.88
86.2,3.0,24,3.768,0.72,4.281
44.9,3.0,19,2.928,12.05,2.331
54.1,3.0,5,1.946,8.93,2.027
87.9,4.0,67,1.977,13.43,2.741
180.1,8.0,31,2.49,7.75,7.35
118.4,6.0,45,3.114,4.25,5.96
110.7,5.0,18,2.675,1.47,4.643
79.0,3.0,53,2.57,17.3,2.995
89.3,5.0,12,2.775,2.18,4.484
52.9,3.0,60,2.674,5.61,1.966
77.3,5.0,66,1.913,4.66,2.96
116.3,7.0,28,4.474,21.66,3.872
111.0,5.0,19,2.188,26.18,3.381
83.5,3.0,70,2.881,1.09,3.44
99.6,6.0,20,1.076,1.53,4.067
105.3,4.0,16,2.467,9.45,5.017
85.0,4.0,30,1.657,3.68,3.992
120.7,5.0,86,1.75,1.37,4.314
110.3,5.0,41,8.085,3.28,6.834
90.3,5.0,23,3.041,2.61,4.883
67.8,3.0,46,4.72,9.18,3.431
88.2,4.0,31,3.994,9.99,4.547
86.3,3.0,59,4.231,17.8,4.505
83.5,4.0,39,2.485,3.9,3.949
59.7,2.0,52,5.601,5.99,4.399
162.2,7.0,39,3.979,10.45,7.087
159.3,7.0,43,2.769,7.71,6.037
98.4,6.0,40,3.06,3.06,4.807
111.6,5.0,35,2.556,14.11,3.778
120.0,4.0,86,2.783,6.16,5.07
98.9,5.0,23,2.665,8.63,3.778
114.3,6.0,72,3.227,1.1,5.492
125.8,6.0,63,5.948,16.01,6.353
108.9,5.0,47,1.58,0.3,4.201
133.3,5.0,28,4.545,6.59,5.886
82.6,5.0,43,2.303,6.84,3.471
102.6,5.0,76,4.813,6.18,4.858
241.0,9.0,16,2.34,13.39,8.55
144.0,7.0,52,3.273,11.04,5.442
109.8,6.0,68,2.531,6.15,4.216
75.1,4.0,57,1.248,2.71,3.094
104.4,4.0,12,5.945,1.06,6.391
140.6,6.0,45,1.778,0.61,5.42
130.6,5.0,16,2.823,5.82,4.798
55.4,4.0,83,1.693,0.6,2.946
60.4,3.0,31,1.489,16.1,1.595
61.2,2.0,37,2.479,4.6,3.49
120.6,6.0,77,2.081,11.5,4.231
61.5,3.0,38,1.606,29.53,1.052
74.0,3.0,17,2.675,8.31,3.067
97.7,4.0,80,1.395,3.88,3.573
148.8,6.0,58,2.876,2.41,7.318
122.6,6.0,54,2.567,10.28,4.598
93.9,4.0,6,0.89,11.03,3.458
134.6,6.0,40,2.148,1.95,5.481
199.3,9.0,41,3.356,0.73,8.774
104.7,5.0,23,1.684,9.44,3.164
66.6,3.0,50,3.422,2.84,4.207
74.8,3.0,22,3.303,5.1,3.816
74.6,4.0,42,1.719,9.43,2.665
80.0,5.0,72,2.703,9.97,3.646
91.7,3.0,66,3.94,15.72,3.728
112.9,5.0,25,1.832,30.39,2.487
63.4,3.0,18,2.478,8.32,1.958
67.0,4.0,0,4.561,3.17,4.992
125.4,7.0,31,1.848,36.93,3.015
86.4,3.0,1,3.342,1.47,4.149
77.1,4.0,11,1.673,0.13,3.308
95.1,4.0,88,2.528,8.28,4.136
157.9,8.0,77,3.324,5.72,6.37
131.3,7.0,50,0.921,8.93,4.683
128.2,5.0,69,2.137,7.16,4.585
177.5,8.0,44,3.298,0.41,7.13
114.7,6.0,54,3.009,4.17,5.365
183.5,8.0,82,2.149,17.38,6.448
189.0,8.0,7,1.654,2.68,6.947
64.0,2.0,31,3.607,18.12,2.559
58.6,3.0,10,2.351,6.92,2.756
73.1,3.0,71,3.474,3.48,3.778
152.3,6.0,74,3.226,4.71,6.851
95.8,4.0,64,2.223,2.52,3.833
91.9,4.0,54,4.405,8.43,4.381
135.9,6.0,42,2.08,3.54,5.292
85.0,4.0,2,4.645,15.28,3.865
109.7,4.0,69,4.926,1.23,5.036
125.4,7.0,80,4.36,9.37,5.728
75.2,3.0,86,2.506,4.86,3.292
69.7,2.0,30,8.552,4.54,5.789
104.5,3.0,18,2.911,12.35,3.97
109.0,6.0,58,3.03,1.22,4.732
132.2,6.0,1,2.691,9.43,5.417
72.5,3.0,5,1.635,13.62,2.492
80.8,4.0,73,4.868,7.22,4.535
188.3,9.0,86,2.101,1.85,7.332
142.9,7.0,36,4.112,8.04,6.488
98.7,4.0,45,4.58,11.54,5.093
150.9,7.0,48,3.566,0.87,6.929
72.6,4.0,12,1.991,1.78,3.566
95.0,5.0,20,2.332,8.85,3.278
38.7,2.0,26,0.815,8.21,1.54
108.7,6.0,75,2.579,9.3,4.178
91.4,4.0,39,3.901,0.32,4.83
92.5,4.0,64,2.443,1.74,3.547
129.9,8.0,17,2.084,19.48,5.291
143.6,8.0,85,2.377,2.79,4.964
88.2,5.0,79,4.697,3.87,5.333
65.1,2.0,42,2.653,8.01,2.887
61.0,4.0,20,6.272,10.1,3.779
51.4,2.0,87,2.103,14.01,2.251
176.4,8.0,72,2.997,9.96,6.895
130.1,4.0,45,2.237,7.79,3.917
120.3,6.0,24,6.914,3.85,6.964
84.5,3.0,55,2.947,20.04,2.986
84.3,4.0,33,7.083,2.51,6.515
145.3,6.0,60,2.25,24.72,4.224
58.7,4.0,74,5.405,3.63,3.234
89.5,4.0,44,2.867,13.94,3.953
152.7,9.0,4,3.961,19.49,6.432
89.4,3.0,50,1.57,1.92,2.653
127.8,7.0,77,3.18,0.83,5.867
100.1,3.0,20,1.68,14.63,3.317
41.5,2.0,86,3.052,6.26,2.027
98.7,4.0,32,1.373,6.97,3.222
105.2,4.0,61,2.606,4.29,4.094
96.1,4.0,63,4.451,2.8,4.833
68.7,2.0,16,3.478,1.85,3.815
96.5,4.0,3,1.56,3.17,4.15
52.3,2.0,85,1.157,16.97,0.221
89.1,4.0,63,3.399,4.03,4.279
131.4,7.0,56,5.537,12.26,6.484
172.8,8.0,27,1.762,14.53,6.015
162.1,8.0,9,6.985,1.04,8.727
72.0,2.0,24,2.71,11.96,3.301
61.8,3.0,49,1.126,0.04,2.993
108.7,5.0,62,1.347,2.71,3.927
102.9,5.0,28,3.844,3.78,5.049
124.5,5.0,19,2.881,5.81,5.478
82.2,4.0,22,5.296,7.09,5.264
104.0,4.0,86,1.585,1.29,3.605
102.1,4.0,56,2.867,0.22,4.229
90.1,4.0,89,2.727,2.56,3.997
57.4,3.0,0,2.549,3.92,2.602
130.7,6.0,41,2.288,3.79,4.598
108.9,5.0,41,2.309,23.87,3.023
133.9,5.0,36,2.941,7.51,5.491
145.2,6.0,35,3.115,0.69,6.84
99.1,5.0,7,3.045,3.7,4.445
131.0,6.0,2,4.677,4.69,6.421
174.3,9.0,70,1.583,12.48,6.047
195.1,9.0,39,1.203,6.71,6.689
113.4,5.0,14,4.296,1.08,5.561
116.5,4.0,31,1.778,16.34,3.787
112.8,4.0,83,2.292,5.0,3.843
123.0,5.0,42,2.064,5.55,4.448
142.9,6.0,89,2.044,20.48,4.273
112.0,6.0,14,1.41,0.57,4.736
190.8,9.0,11,2.104,3.89,6.943
180.5,9.0,50,3.641,1.71,7.784
105.1,4.0,61,2.713,0.45,4.131
104.9,6.0,88,3.411,5.12,4.503
87.9,5.0,41,2.174,27.54,2.675
125.3,6.0,18,4.081,6.01,5.857
92.8,5.0,48,2.162,23.25,3.354
86.5,5.0,27,1.052,3.79,3.309
124.3,6.0,16,3.135,8.68,5.614
70.7,3.0,7,3.839,3.46,4.251
143.8,6.0,65,2.113,20.12,4.514
126.1,4.0,57,4.663,11.94,4.956
176.9,8.0,14,1.854,7.93,6.533
114.1,5.0,50,3.676,9.3,4.734
132.9,5.0,79,5.96,0.94,6.697
45.9,2.0,73,2.764,2.65,2.465
139.0,5.0,40,2.455,0.77,5.162
157.4,8.0,5,2.592,4.21,6.27
109.8,5.0,57,5.656,5.11,5.55
87.7,4.0,46,3.258,20.01,3.103
115.1,5.0,82,7.134,4.02,6.424
143.8,6.0,49,3.082,3.81,5.75
150.6,7.0,66,2.025,1.18,5.982
57.6,3.0,47,2.091,3.1,2.499
256.2,9.0,48,2.795,5.83,9.484
86.7,4.0,28,1.085,5.32,2.748
133.7,6.0,36,2.195,5.61,4.949
163.9,6.0,26,2.217,1.24,7.17
101.8,5.0,41,3.028,2.55,4.456
152.8,7.0,85,6.513,15.13,6.369
57.5,2.0,30,2.786,3.02,3.036
50.9,3.0,41,1.144,0.21,1.978
154.8,8.0,85,1.802,17.22,5.127
147.9,8.0,13,3.059,2.62,6.534
120.0,5.0,22,2.834,6.97,5.163
143.9,6.0,44,5.646,5.97,7.01
182.3,7.0,36,4.187,17.93,6.895
165.8,7.0,30,4.131,36.62,5.757
103.8,6.0,70,2.465,4.42,3.623
114.7,5.0,44,4.458,10.97,4.748
97.8,4.0,32,1.816,8.28,3.319
93.6,4.0,43,4.203,10.32,3.795
138.7,6.0,79,2.394,3.03,5.294
97.5,4.0,88,1.417,44.29,0.83
138.6,5.0,21,3.55,1.82,6.505
101.8,5.0,3,5.098,8.99,5.365
106.9,5.0,2,2.264,2.36,4.601
78.9,5.0,40,5.492,2.88,4.973
137.3,5.0,56,1.29,8.56,4.195
56.4,4.0,4,1.586,0.39,3.158
156.9,8.0,45,2.545,25.01,5.556
218.7,9.0,35,2.301,15.77,7.165
108.1,5.0,83,2.013,11.68,4.285
106.5,4.0,54,2.887,0.37,4.501
62.1,2.0,38,2.143,5.61,2.317
88.5,4.0,52,2.313,2.14,4.005
144.5,7.0,12,3.081,5.15,6.401
151.9,6.0,42,2.013,3.07,5.806
112.9,7.0,29,2.592,15.81,4.206
141.4,6.0,16,2.033,15.93,5.269
79.4,4.0,35,1.58,9.57,2.641
121.9,5.0,57,3.833,3.54,5.517
171.6,8.0,52,5.862,8.94,8.594
130.2,6.0,86,4.389,7.41,5.343
181.3,8.0,24,3.156,2.54,7.409
183.4,8.0,62,2.037,2.12,7.361
124.7,6.0,49,2.389,7.36,5.082
35.6,2.0,78,4.374,2.47,3.129
150.7,7.0,81,0.974,6.2,4.642
68.5,3.0,63,2.308,25.94,1.757
42.8,2.0,38,3.782,9.1,2.428
53.9,2.0,48,1.629,5.12,2.887
154.6,8.0,58,3.289,21.23,5.856
125.0,6.0,72,3.221,13.28,4.827
113.9,5.0,20,1.413,0.51,4.643
129.2,6.0,78,2.827,0.09,5.57
55.0,2.0,72,2.059,28.07,1.088
97.7,4.0,7,3.278,4.84,4.267
83.9,4.0,24,3.674,13.55,4.218
110.9,5.0,21,3.253,0.73,4.798
112.2,6.0,52,2.809,2.07,5.091
127.3,6.0,18,3.096,1.46,5.483
134.1,7.0,27,1.601,5.09,5.184
55.8,2.0,17,2.681,1.32,3.32
98.1,5.0,6,1.899,2.37,3.633
105.7,3.0,41,4.324,12.7,4.492
67.8,4.0,28,3.697,24.3,2.105
65.5,2.0,45,3.692,4.87,3.298
54.0,2.0,19,5.877,4.32,3.665
62.6,3.0,25,2.343,7.44,2.803
141.1,6.0,80,2.123,10.05,4.837
58.7,2.0,72,2.318,3.02,2.838
61.9,2.0,23,1.322,2.93,2.853
109.3,5.0,14,1.369,12.0,3.722
121.7,5.0,87,3.595,4.89,5.541
104.6,5.0,61,1.451,8.89,4.097
72.2,3.0,44,1.676,10.18,2.169
66.0,4.0,62,2.597,0.94,3.827
108.2,6.0,19,2.258,15.48,3.965
100.6,3.0,38,4.049,21.6,3.41
91.9,5.0,35,2.793,3.79,4.351
138.9,6.0,64,1.898,8.76,4.934
98.3,5.0,16,4.209,10.28,4.271
64.1,2.0,44,3.773,11.83,2.591
92.1,4.0,75,1.441,0.92,4.108
126.6,8.0,17,3.045,4.86,5.865
96.3,4.0,10,1.97,17.52,3.683
125.8,5.0,73,1.947,10.37,4.189
134.6,6.0,78,6.305,0.21,6.989
98.5,3.0,38,2.875,0.11,3.86
104.4,6.0,4,2.465,6.31,4.905
94.2,5.0,48,2.824,5.56,4.316
126.8,5.0,26,4.029,1.4,5.885
93.2,4.0,52,1.982,4.02,3.442
122.4,6.0,12,2.141,3.21,5.508
112.9,6.0,72,3.653,4.33,5.141
53.8,2.0,61,1.374,1.99,2.051
124.7,6.0,58,4.245,6.71,5.527
109.3,5.0,46,1.32,13.48,3.337
159.2,7.0,19,2.434,0.88,6.776
68.9,3.0,84,1.324,3.06,2.006
113.5,6.0,23,1.69,20.59,3.587
88.7,3.0,32,4.874,4.52,5.151
55.7,2.0,83,4.349,3.09,3.322
50.5,3.0,3,4.564,14.88,3.394
171.0,8.0,11,1.416,0.84,7.103
113.7,5.0,68,1.694,5.58,4.481
97.3,5.0,33,3.168,17.96,3.548
60.5,3.0,52,3.751,3.73,3.419
167.2,8.0,52,1.897,2.74,6.579
81.0,3.0,74,2.095,3.09,3.086
115.5,5.0,55,1.634,3.01,4.224
107.8,5.0,38,5.733,2.41,5.92
196.0,8.0,49,2.195,24.96,7.025
103.5,6.0,66,2.757,2.47,4.559
86.9,5.0,34,2.823,5.34,4.394
114.3,5.0,15,4.471,11.61,4.978
118.6,6.0,43,1.771,2.36,5.356
247.1,9.0,89,4.598,11.42,9.387
102.9,6.0,10,1.529,18.74,3.35
68.1,4.0,15,4.593,4.83,3.599
91.9,3.0,89,1.256,8.96,3.18
114.2,5.0,74,2.593,9.17,4.812
121.4,6.0,10,5.649,5.64,6.11
58.7,2.0,19,3.72,1.92,3.896
88.2,5.0,62,3.286,30.04,2.206
191.6,9.0,70,1.696,2.47,7.384
75.7,3.0,66,1.953,6.92,2.728
140.0,6.0,77,4.978,9.78,6.735
93.0,4.0,45,3.362,4.48,4.42
105.0,5.0,78,4.058,7.55,5.137
61.1,3.0,53,2.81,6.91,3.263
96.0,5.0,42,2.395,3.37,4.087
113.7,5.0,57,3.838,2.76,5.334
103.4,3.0,38,3.055,0.81,4.246
98.1,3.0,54,2.518,13.23,3.321
127.0,5.0,75,1.439,30.33,3.611
